run_id,scenario,method,runtime_changed,result_changed_fields,tiny_numeric_fields_le_1e-10,max_abs_result_delta,ari_primary,ari_v2,ari_v2_minus_primary
run_043,gps_noise_300m,product_cij_leiden,True,,,0,0.7889193636862315,0.7889193636862315,0
run_043,gps_noise_300m,product_cij_louvain,True,,,0,0.7889193636862315,0.7889193636862315,0
run_043,time_noise_15min,additive_cij_louvain,True,,,0,0.8401769307075602,0.8401769307075602,0
run_043,time_noise_15min,additive_cij_louvain_matched_density,True,,,0,0.8401769307075602,0.8401769307075602,0
run_043,time_noise_15min,geo_time_dbscan,True,,,0,0.517048997407371,0.517048997407371,0
run_043,time_noise_15min,product_cij_leiden,True,,threshold,0,0.8401769307075602,0.8401769307075602,0
run_043,time_noise_15min,product_cij_louvain,True,,threshold,0,0.8401769307075602,0.8401769307075602,0
run_043,time_noise_60min,additive_cij_louvain,True,,,0,0.7763410335199887,0.7763410335199887,0
run_043,time_noise_60min,additive_cij_louvain_matched_density,True,,,0,0.7379590856559654,0.7379590856559654,0
run_043,time_noise_60min,geo_time_dbscan,True,,,0,0.5032974036929422,0.5032974036929422,0
run_043,time_noise_60min,product_cij_leiden,True,,threshold,0,0.7553845922072183,0.7553845922072183,0
run_043,time_noise_60min,product_cij_louvain,True,,threshold,0,0.746960223426712,0.746960223426712,0
run_044,baseline,additive_cij_louvain,True,,,0,0.9179332271238128,0.9179332271238128,0
run_044,baseline,additive_cij_louvain_matched_density,True,,,0,0.852915423992359,0.852915423992359,0
run_044,baseline,geo_time_dbscan,True,,,0,0.6332131631970316,0.6332131631970316,0
run_044,baseline,product_cij_leiden,True,,,0,0.9102039278001224,0.9102039278001224,0
run_044,baseline,product_cij_louvain,True,,,0,0.9102039278001224,0.9102039278001224,0
run_044,exact_transport_copy_2x,additive_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,,1,0.9430703491796013,0.9430703491796013,0
run_044,exact_transport_copy_2x,additive_cij_louvain_matched_density,True,ari_all;ari_original;mean_degree;n_edges;nmi_all;nmi_original;pair_f1_all;pair_f1_original;retained_edge_fraction,,3,0.8822675370487866,0.8871629605968547,0.0048954235480681563
run_044,exact_transport_copy_2x,geo_time_dbscan,True,,,0,0.6332131631970316,0.6332131631970316,0
run_044,exact_transport_copy_2x,product_cij_leiden,True,mean_degree;n_edges;retained_edge_fraction,,1,0.9380518248984631,0.9380518248984631,0
run_044,exact_transport_copy_2x,product_cij_louvain,True,ari_all;ari_original;mean_degree;n_edges;nmi_all;nmi_original;pair_f1_all;pair_f1_original;retained_edge_fraction,,1,0.9327366104222753,0.9380518248984631,0.0053152144761877684
run_044,exact_transport_copy_5x,additive_cij_louvain,True,mean_degree;n_edges;retained_edge_fraction,nmi_all,7,0.25585926903988476,0.25585926903988476,0
run_044,exact_transport_copy_5x,additive_cij_louvain_matched_density,True,mean_degree;n_edges;retained_edge_fraction,nmi_all;nmi_original,10,0.260219775902336,0.260219775902336,0
run_044,exact_transport_copy_5x,geo_time_dbscan,True,,,0,0.6332131631970316,0.6332131631970316,0
