section,candidate,comparator,scenario,metric,direction,mean,standard_deviation,median,paired_confidence_interval,mean_difference_candidate_minus_comparator,raw_p_value,holm_adjusted_p_value,wilcoxon_statistic,n_seed_pairs,n_candidate_better,n_comparator_better,n_ties,effect_size.paired_standardized_mean,effect_size.matched_pairs_rank_biserial,effect_size.orientation,denominator.paired_test_seeds,generator_version,seed_split,candidate_bundle_sha256,package_versions,config_identity,metric_direction
alignment,duplicate_aware_robust,legacy_raw,all_test,ndcg_at_5,higher,0.01211839835,0.08145339034,0.02191093143,"[-0.012156208761294597, 0.037712468164103265]",0.01211839835,0.3570348362,0.5881899676,324,40,25,14,1,0.1487770896,0.1692307692,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,legacy_raw,all_test,spearman,higher,0.0425,0.1893724489,0.04558823529,"[-0.014045955882352936, 0.1000753676470588]",0.0425,0.1832767116,0.5498301348,311,40,24,16,0,0.2244254655,0.2414634146,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,legacy_raw,all_test,top5_overlap,higher,0.02,0.1417835114,0,"[-0.02, 0.065]",0.02,0.2940949838,0.5881899676,55.5,40,10,7,23,0.1410601261,0.2745098039,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,simple_linear,all_test,ndcg_at_5,higher,0.02210305771,0.09031510186,0.03832089696,"[-0.006195146428519012, 0.04950575322246964]",0.02210305771,0.08665273708,0.2313981927,282,40,23,17,0,0.2447326888,0.312195122,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,simple_linear,all_test,spearman,higher,0.05904411765,0.2121031604,0.05441176471,"[-0.003612132352941138, 0.12301470588235293]",0.05904411765,0.07713273091,0.2313981927,278.5,40,24,16,0,0.2783745303,0.3207317073,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,simple_linear,all_test,top5_overlap,higher,0.025,0.1514883426,0,"[-0.020000000000000004, 0.07000000000000002]",0.025,0.2350254284,0.2350254284,76,40,12,8,20,0.1650292001,0.2761904762,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,urgency_only,all_test,ndcg_at_5,higher,0.03171128563,0.09267028252,0.03666699982,"[0.0028909289305196683, 0.06052792333950514]",0.03171128563,0.04816448495,0.0963289699,263,40,27,13,0,0.3421947658,0.3585365854,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,urgency_only,all_test,spearman,higher,0.08926470588,0.2188387639,0.1147058824,"[0.021762867647058835, 0.15536948529411762]",0.08926470588,0.01612501014,0.04837503042,231,40,27,13,0,0.4079017095,0.4365853659,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,urgency_only,all_test,top5_overlap,higher,0.025,0.1765045216,0,"[-0.030000000000000006, 0.08]",0.025,0.570636648,0.570636648,110,40,12,10,18,0.1416394309,0.1304347826,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,population_only,all_test,ndcg_at_5,higher,-0.004048211875,0.09621035363,-0.008424886759,"[-0.0327538928452689, 0.026270891707948114]",-0.004048211875,0.7245544942,1,383,40,19,21,0,-0.04207667597,-0.06585365854,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,population_only,all_test,spearman,higher,-0.04880098053,0.2283287642,-0.071692712,"[-0.11555190047239398, 0.02181530193201271]",-0.04880098053,0.1058129653,0.317438896,289,40,18,22,0,-0.2137311989,-0.2951219512,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,population_only,all_test,top5_overlap,higher,-0.01,0.2169721712,0,"[-0.075, 0.06]",-0.01,0.6504392152,1,158.5,40,11,15,14,-0.0460888599,-0.09686609687,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,random,all_test,ndcg_at_5,higher,-0.009432532493,0.139607773,0.004489338202,"[-0.050301339093635815, 0.03229436349653519]",-0.009432532493,0.764824907,1,387,40,21,19,0,-0.06756452228,-0.05609756098,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,random,all_test,spearman,higher,-0.02293051781,0.3469598132,-0.01029411765,"[-0.12602398611700355, 0.07913040190718489]",-0.02293051781,0.8016672446,1,372,40,19,20,1,-0.06608983791,-0.04615384615,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
alignment,duplicate_aware_robust,random,all_test,top5_overlap,higher,-0.035,0.2391759357,0,"[-0.10500000000000002, 0.035]",-0.035,0.3812831213,1,110,40,9,14,17,-0.1463357921,-0.2028985507,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,contradictory_F_E,priority_drift_abs_normalized,lower,0.0126775,0.01059628594,0.00965,"[0.0095024375, 0.01604259375]",-0.0126775,6.536661427e-08,1.960998428e-07,8,40,39,1,0,1.196409768,0.9804878049,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,contradictory_F_E,mean_rank_drift_normalized,lower,0.011875,0.01543383848,0.0125,"[0.007083334000000001, 0.01645833375]",-0.011875,0.0001283353315,0.0002566706629,74.5,40,27,7,6,0.7694132611,0.7495798319,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,contradictory_F_E,top_k_churn,lower,0.065,0.1051250781,0,"[0.034999999999999996, 0.1]",-0.065,0.000789112989,0.000789112989,8,40,14,1,25,0.6183110744,0.8666666667,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,contradictory_F_E,n_error_relative_after,lower,6.004405496,1.131633888,5.95327957,"[5.66770843645, 6.3667251650687495]",-6.004405496,1.818989404e-12,9.094947018e-12,0,40,40,0,0,5.305961196,1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,contradictory_F_E,v_error_relative_after,lower,6.573505338,1.32428552,6.685361235,"[6.18264196675, 6.987565482893749]",-6.573505338,1.818989404e-12,9.094947018e-12,0,40,40,0,0,4.96381274,1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,coordinated_high_confidence_campaign,priority_drift_abs_normalized,lower,-0.13788,0.09508551333,-0.12535,"[-0.16782321874999998, -0.10840718749999999]",0.13788,1.818989404e-12,9.094947018e-12,0,40,0,40,0,-1.450063161,-1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,coordinated_high_confidence_campaign,mean_rank_drift_normalized,lower,-0.0168749995,0.02375740257,-0.00833333,"[-0.02437499975, -0.00979166624375]",0.0168749995,0.0001065488985,0.0002130977971,7.5,40,1,21,18,-0.7103049018,-0.9407114625,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,coordinated_high_confidence_campaign,top_k_churn,lower,-0.035,0.07696152885,0,"[-0.06000000000000001, -0.015000000000000003]",0.035,0.008150971594,0.008150971594,0,40,0,7,33,-0.4547726705,-1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,coordinated_high_confidence_campaign,n_error_relative_after,lower,18.24462232,5.226593321,16.76659133,"[16.714569962149998, 19.92869376100625]",-18.24462232,1.818989404e-12,9.094947018e-12,0,40,40,0,0,3.490729276,1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,coordinated_high_confidence_campaign,v_error_relative_after,lower,27.79013171,26.78892343,19.06928857,"[20.767505688362505, 36.64389790729374]",-27.79013171,1.818989404e-12,9.094947018e-12,0,40,40,0,0,1.037373965,1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,exact_duplicate_10x,priority_drift_abs_normalized,lower,0.01484375,0.01411837404,0.011,"[0.010804937499999999, 0.019471562499999998]",-0.01484375,3.566864833e-08,1.07005945e-07,0,40,40,0,0,1.051378151,1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,exact_duplicate_10x,mean_rank_drift_normalized,lower,0.00749999975,0.01080782748,0,"[0.00437499975, 0.01124999975]",-0.00749999975,9.719597922e-05,0.0001943919584,0,40,19,0,21,0.6939414755,1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
robustness,duplicate_aware_robust,legacy_raw,exact_duplicate_10x,top_k_churn,lower,0.015,0.05334935657,0,"[0.0, 0.034999999999999996]",-0.015,0.08326451666,0.08326451666,0,40,3,0,37,0.2811655279,1,positive means candidate is better,40,4.1.0,test:3000-3039,a7c7a3f7ea63e57f1d98bd42f21c02aa04a69eaa37c824584a2be65f00f2d7e1,"{""numpy"": ""2.0.2"", ""pandas"": ""2.2.2"", ""python-louvain"": ""0.16"", ""scikit-learn"": ""1.6.1"", ""scipy"": ""1.16.3""}",RQ2-v1|oracle-evaluator-grouping|observed-reports-only,"{""false_priority_lift_normalized"": ""lower"", ""mean_rank_drift_normalized"": ""lower"", ""n_error_relative_after"": ""lower"", ""ndcg_at_5"": ""higher"", ""priority_drift_abs_normalized"": ""lower"", ""spearman"": ""higher"", ""top5_overlap"": ""higher"", ""top_k_churn"": ""lower"", ""v_error_relative_after"": ""lower""}"
