run_id,seed,scenario,method,runtime_seconds
run_045,45,gps_noise_100m,product_cij_leiden,0.03429640800004563
run_045,45,gps_noise_100m,geo_time_dbscan,0.0070927389999724255
run_045,45,gps_noise_300m,product_cij_louvain,0.05156099299983907
run_045,45,gps_noise_300m,additive_cij_louvain,0.055914214999802425
run_045,45,gps_noise_300m,additive_cij_louvain_matched_density,0.054497437000009086
run_045,45,gps_noise_300m,product_cij_leiden,0.03510956799982523
run_045,45,gps_noise_300m,geo_time_dbscan,0.005072070999858624
run_045,45,time_noise_15min,product_cij_louvain,0.048171596999964095
run_045,45,time_noise_15min,additive_cij_louvain,0.05050469200000407
run_045,45,time_noise_15min,additive_cij_louvain_matched_density,0.04766608299996733
run_045,45,time_noise_15min,product_cij_leiden,0.032808713999884276
run_045,45,time_noise_15min,geo_time_dbscan,0.005118683000091551
run_045,45,time_noise_60min,product_cij_louvain,0.04191064299993741
run_045,45,time_noise_60min,additive_cij_louvain,0.050788250000096014
run_045,45,time_noise_60min,additive_cij_louvain_matched_density,0.04665745199986304
run_045,45,time_noise_60min,product_cij_leiden,0.03332196800010934
run_045,45,time_noise_60min,geo_time_dbscan,0.005602675999853091
run_046,46,baseline,product_cij_louvain,0.045069190000049275
run_046,46,baseline,additive_cij_louvain,0.04085309600009168
run_046,46,baseline,additive_cij_louvain_matched_density,0.04176789000007375
run_046,46,baseline,product_cij_leiden,0.03192948199989587
run_046,46,baseline,geo_time_dbscan,0.004787413000030938
run_046,46,exact_transport_copy_2x,product_cij_louvain,0.1434363220000705
run_046,46,exact_transport_copy_2x,additive_cij_louvain,0.12954652400003397
run_046,46,exact_transport_copy_2x,additive_cij_louvain_matched_density,0.13861779900003057
run_046,46,exact_transport_copy_2x,product_cij_leiden,0.10310787999992499
run_046,46,exact_transport_copy_2x,geo_time_dbscan,0.01087274399992566
run_046,46,exact_transport_copy_5x,product_cij_louvain,0.46574408800006495
run_046,46,exact_transport_copy_5x,additive_cij_louvain,0.5517770929998278
run_046,46,exact_transport_copy_5x,additive_cij_louvain_matched_density,0.4945237700001144
run_046,46,exact_transport_copy_5x,product_cij_leiden,0.4040832660000433
run_046,46,exact_transport_copy_5x,geo_time_dbscan,0.05395377800005008
run_046,46,gps_noise_100m,product_cij_louvain,0.04982733800011374
run_046,46,gps_noise_100m,additive_cij_louvain,0.04876463599998715
run_046,46,gps_noise_100m,additive_cij_louvain_matched_density,0.04834922500003813
run_046,46,gps_noise_100m,product_cij_leiden,0.033051525000018955
run_046,46,gps_noise_100m,geo_time_dbscan,0.004792413000132001
run_046,46,gps_noise_300m,product_cij_louvain,0.05008274000010715
run_046,46,gps_noise_300m,additive_cij_louvain,0.05103254100004051
run_046,46,gps_noise_300m,additive_cij_louvain_matched_density,0.04731868300018505
run_046,46,gps_noise_300m,product_cij_leiden,0.033558465999931286
run_046,46,gps_noise_300m,geo_time_dbscan,0.0049682410001423705
run_046,46,time_noise_15min,product_cij_louvain,0.05231681899999785
run_046,46,time_noise_15min,additive_cij_louvain,0.04475523099995371
run_046,46,time_noise_15min,additive_cij_louvain_matched_density,0.046756614000059926
run_046,46,time_noise_15min,product_cij_leiden,0.03301823499987222
run_046,46,time_noise_15min,geo_time_dbscan,0.007087774999945395
run_046,46,time_noise_60min,product_cij_louvain,0.04629671700013205
run_046,46,time_noise_60min,additive_cij_louvain,0.04429700900004718
run_046,46,time_noise_60min,additive_cij_louvain_matched_density,0.045996677999937674
run_046,46,time_noise_60min,product_cij_leiden,0.03321658700019725
run_046,46,time_noise_60min,geo_time_dbscan,0.004885862000037378
run_047,47,baseline,product_cij_louvain,0.08450272999994013
run_047,47,baseline,additive_cij_louvain,0.09245122199990874
run_047,47,baseline,additive_cij_louvain_matched_density,0.10151953899980981
run_047,47,baseline,product_cij_leiden,0.05854131499995674
run_047,47,baseline,geo_time_dbscan,0.007362156999988656
run_047,47,exact_transport_copy_2x,product_cij_louvain,0.29440444800002297
run_047,47,exact_transport_copy_2x,additive_cij_louvain,0.21502258200007418
run_047,47,exact_transport_copy_2x,additive_cij_louvain_matched_density,0.22193974900005742
run_047,47,exact_transport_copy_2x,product_cij_leiden,0.15610191499990833
run_047,47,exact_transport_copy_2x,geo_time_dbscan,0.016940338000040356
run_047,47,exact_transport_copy_5x,product_cij_louvain,0.8670502709999255
run_047,47,exact_transport_copy_5x,additive_cij_louvain,0.5575185669999883
run_047,47,exact_transport_copy_5x,additive_cij_louvain_matched_density,0.5375663729998905
run_047,47,exact_transport_copy_5x,product_cij_leiden,0.43936946899998475
run_047,47,exact_transport_copy_5x,geo_time_dbscan,0.05994142200006536
run_047,47,gps_noise_100m,product_cij_louvain,0.08203952399981063
run_047,47,gps_noise_100m,additive_cij_louvain,0.09223678100011057
run_047,47,gps_noise_100m,additive_cij_louvain_matched_density,0.08363564499995846
run_047,47,gps_noise_100m,product_cij_leiden,0.055171510000036506
run_047,47,gps_noise_100m,geo_time_dbscan,0.0071940689999792085
run_047,47,gps_noise_300m,product_cij_louvain,0.08139534599990839
run_047,47,gps_noise_300m,additive_cij_louvain,0.10214924799993241
run_047,47,gps_noise_300m,additive_cij_louvain_matched_density,0.08502949700005047
run_047,47,gps_noise_300m,product_cij_leiden,0.06438038199985385
run_047,47,gps_noise_300m,geo_time_dbscan,0.008632194000028903
run_047,47,time_noise_15min,product_cij_louvain,0.11573813400013933
run_047,47,time_noise_15min,additive_cij_louvain,0.0848403770000914
run_047,47,time_noise_15min,additive_cij_louvain_matched_density,0.09367913500000213
run_047,47,time_noise_15min,product_cij_leiden,0.057501855000055
run_047,47,time_noise_15min,geo_time_dbscan,0.007802231999903597
run_047,47,time_noise_60min,product_cij_louvain,0.08162915900015832
run_047,47,time_noise_60min,additive_cij_louvain,0.08903052599998773
run_047,47,time_noise_60min,additive_cij_louvain_matched_density,0.09669857300013973
run_047,47,time_noise_60min,product_cij_leiden,0.05507496300015191
run_047,47,time_noise_60min,geo_time_dbscan,0.008248232999903848
run_048,48,baseline,product_cij_louvain,0.041439359000150944
run_048,48,baseline,additive_cij_louvain,0.051892589000090084
run_048,48,baseline,additive_cij_louvain_matched_density,0.045619754000199464
run_048,48,baseline,product_cij_leiden,0.03402173299991773
run_048,48,baseline,geo_time_dbscan,0.005435787999886088
