ari_all,ari_original,contaminated_destinations_all,contaminated_destinations_original,fake_absorption_rate_all,fake_absorption_rate_original,fake_only_destinations_all,fake_only_destinations_original,fake_rejection_rate_all,fake_rejection_rate_original,false_destination_rate_all,false_destination_rate_original,genuine_rejection_rate_all,genuine_rejection_rate_original,mean_degree,method,n_clusters_all,n_clusters_original,n_edges,n_evaluated_reports,n_original_reports,n_unassigned_all,n_unassigned_original,nmi_all,nmi_original,pair_f1_all,pair_f1_original,retained_edge_fraction,run_id,runtime_seconds,scenario,seed,threshold
0.34044874415172416,0.2891453703140963,0,0,0.0,0.0,18,18,0.0,0.0,20.0,20.0,0.0,0.0,10.181132075471698,product_cij_louvain,90,90,8094.0,1590,318,0,0,0.7625419241532815,0.7625419241532815,0.3575542755870625,0.30455635491606714,0.00640725744208414,run_041,0.8060700450000695,exact_transport_copy_5x,41,0.3059673281610682
0.33734600455989827,0.28562063396606807,0,0,0.0,0.0,18,18,0.0,0.0,20.0,20.0,0.0,0.0,10.19496855345912,additive_cij_louvain,90,90,8105.0,1590,318,0,0,0.7622865888108786,0.7622865888108786,0.35430095576794846,0.3008423586040915,0.006415965106015808,run_041,0.7575663249999707,exact_transport_copy_5x,41,1.5600902985571496
0.3474545208467854,0.2971261613459836,0,0,0.0,0.0,18,18,0.0,0.0,20.454545454545453,20.454545454545453,0.0,0.0,10.231446540880503,additive_cij_louvain_matched_density,88,88,8134.0,1590,318,0,0,0.7636876679106628,0.7636876679106627,0.3649282156460592,0.31299524564183834,0.006438921674562934,run_041,0.7448046560000421,exact_transport_copy_5x,41,0.7502416993434349
0.34044874415172416,0.2891453703140963,0,0,0.0,0.0,18,18,0.0,0.0,20.0,20.0,0.0,0.0,10.181132075471698,product_cij_leiden,90,90,8094.0,1590,318,0,0,0.7625419241532814,0.7625419241532814,0.3575542755870625,0.30455635491606714,0.00640725744208414,run_041,0.6247017630000755,exact_transport_copy_5x,41,0.3059673281610682
0.6838406212970212,0.673897305575186,0,0,0.0,0.0,3,3,0.0,0.0,21.428571428571427,21.428571428571427,0.0,0.0,,geo_time_dbscan,14,14,,1590,318,0,0,0.9024048249284098,0.9024048249284098,0.7104461976626183,0.7003218702354734,,run_041,0.08628602399994634,exact_transport_copy_5x,41,1.0
0.8183026521782093,0.8183026521782093,0,0,0.0,0.0,3,3,0.0,0.0,17.647058823529413,17.647058823529413,0.0,0.0,9.949685534591195,product_cij_louvain,17,17,1582.0,318,318,0,0,0.9459241588466424,0.9459241588466424,0.8311742582532387,0.8311742582532387,0.03138702061385235,run_041,0.04496738200009531,gps_noise_100m,41,0.2484473163350464
0.8183026521782093,0.8183026521782093,0,0,0.0,0.0,3,3,0.0,0.0,17.647058823529413,17.647058823529413,0.0,0.0,9.534591194968554,additive_cij_louvain,17,17,1516.0,318,318,0,0,0.9459241588466424,0.9459241588466424,0.8311742582532387,0.8311742582532387,0.03007757474753487,run_041,0.04830141399997956,gps_noise_100m,41,1.51005323541309
0.8183026521782093,0.8183026521782093,0,0,0.0,0.0,3,3,0.0,0.0,17.647058823529413,17.647058823529413,0.0,0.0,9.968553459119496,additive_cij_louvain_matched_density,17,17,1585.0,318,318,0,0,0.9459241588466425,0.9459241588466425,0.8311742582532387,0.8311742582532387,0.031446540880503145,run_041,0.05267992100016272,gps_noise_100m,41,0.7383929583795349
0.8183026521782093,0.8183026521782093,0,0,0.0,0.0,3,3,0.0,0.0,17.647058823529413,17.647058823529413,0.0,0.0,9.949685534591195,product_cij_leiden,17,17,1582.0,318,318,0,0,0.9459241588466424,0.9459241588466424,0.8311742582532387,0.8311742582532387,0.03138702061385235,run_041,0.030600792999848636,gps_noise_100m,41,0.2484473163350464
0.673897305575186,0.673897305575186,0,0,0.0,0.0,3,3,0.0,0.0,21.428571428571427,21.428571428571427,0.0,0.0,,geo_time_dbscan,14,14,,318,318,0,0,0.9024048249284098,0.9024048249284098,0.7003218702354734,0.7003218702354734,,run_041,0.0055266419999497884,gps_noise_100m,41,1.0
0.7170173915508801,0.7170173915508801,0,0,0.0,0.0,3,3,0.0,0.0,20.0,20.0,0.0,0.0,10.025157232704403,product_cij_louvain,15,15,1594.0,318,318,0,0,0.9146293516297239,0.9146293516297239,0.7390593789722172,0.7390593789722172,0.03162510168045553,run_041,0.06207296399998086,gps_noise_300m,41,0.1862264350048631
0.772378067059038,0.772378067059038,0,0,0.0,0.0,3,3,0.0,0.0,17.647058823529413,17.647058823529413,0.0,0.0,9.584905660377359,additive_cij_louvain,17,17,1524.0,318,318,0,0,0.9252520040786077,0.9252520040786077,0.7892147215115135,0.7892147215115135,0.030236295458603655,run_041,0.0557921049999095,gps_noise_300m,41,1.2627873209095581
0.7292521280577575,0.7292521280577575,0,0,0.0,0.0,3,3,0.0,0.0,20.0,20.0,0.0,0.0,10.150943396226415,additive_cij_louvain_matched_density,15,15,1614.0,318,318,0,0,0.9125887204172105,0.9125887204172105,0.7498586239396796,0.7498586239396796,0.03202190345812749,run_041,0.04407573499997852,gps_noise_300m,41,0.7241405341019074
0.7753853459658873,0.7753853459658873,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,10.025157232704403,product_cij_leiden,16,16,1594.0,318,318,0,0,0.922378218764624,0.922378218764624,0.791624313884936,0.791624313884936,0.03162510168045553,run_041,0.03278833600006692,gps_noise_300m,41,0.1862264350048631
0.5672786259422422,0.5672786259422422,0,0,0.0,0.0,3,3,0.0,0.0,23.076923076923077,23.076923076923077,0.0,0.0,,geo_time_dbscan,13,13,,318,318,0,0,0.8670170281467564,0.8670170281467564,0.6049165935030728,0.6049165935030728,,run_041,0.005036279000023569,gps_noise_300m,41,1.0
0.7980322137963769,0.7980322137963769,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,9.930817610062894,product_cij_louvain,16,16,1579.0,318,318,0,0,0.9450892510976641,0.9450892510976641,0.8129793510324484,0.8129793510324484,0.03132750034720155,run_041,0.048220806000017546,time_noise_15min,41,0.24849351270803793
0.7980322137963769,0.7980322137963769,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,9.358490566037736,additive_cij_louvain,16,16,1488.0,318,318,0,0,0.9450892510976641,0.9450892510976641,0.8129793510324484,0.8129793510324484,0.029522052258794118,run_041,0.045610011000007944,time_noise_15min,41,1.5161782845910896
0.7980322137963769,0.7980322137963769,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,9.9874213836478,additive_cij_louvain_matched_density,16,16,1588.0,318,318,0,0,0.9450892510976641,0.9450892510976641,0.8129793510324484,0.8129793510324484,0.03150606114715394,run_041,0.05701152100004947,time_noise_15min,41,0.7236332602876346
0.7980322137963769,0.7980322137963769,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,9.930817610062894,product_cij_leiden,16,16,1579.0,318,318,0,0,0.9450892510976641,0.9450892510976641,0.8129793510324484,0.8129793510324484,0.03132750034720155,run_041,0.035973408000018026,time_noise_15min,41,0.24849351270803793
0.673897305575186,0.673897305575186,0,0,0.0,0.0,3,3,0.0,0.0,21.428571428571427,21.428571428571427,0.0,0.0,,geo_time_dbscan,14,14,,318,318,0,0,0.9024048249284098,0.9024048249284098,0.7003218702354734,0.7003218702354734,,run_041,0.005678824000142413,time_noise_15min,41,1.0
0.7980322137963769,0.7980322137963769,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,9.89937106918239,product_cij_louvain,16,16,1574.0,318,318,0,0,0.9450892510976641,0.9450892510976641,0.8129793510324484,0.8129793510324484,0.031228299902783564,run_041,0.04391591200010225,time_noise_60min,41,0.18455612629708915
0.7960298892106372,0.7960298892106372,0,0,0.0,0.0,3,3,0.0,0.0,17.647058823529413,17.647058823529413,0.0,0.0,9.38993710691824,additive_cij_louvain,17,17,1493.0,318,318,0,0,0.942883284821984,0.942883284821984,0.811108922592082,0.811108922592082,0.02962125270321211,run_041,0.044582871000102386,time_noise_60min,41,1.3587996296666978
0.7405797443756105,0.7405797443756105,0,0,0.0,0.0,3,3,0.0,0.0,20.0,20.0,0.0,0.0,9.9937106918239,additive_cij_louvain_matched_density,15,15,1589.0,318,318,0,0,0.9260114102326589,0.9260114102326589,0.7606255749770009,0.7606255749770009,0.03152590123603754,run_041,0.04542616100002306,time_noise_60min,41,0.6718453472962033
0.7980322137963769,0.7980322137963769,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,9.89937106918239,product_cij_leiden,16,16,1574.0,318,318,0,0,0.9450892510976641,0.9450892510976641,0.8129793510324484,0.8129793510324484,0.031228299902783564,run_041,0.032017523000149595,time_noise_60min,41,0.18455612629708915
0.6152104617615141,0.6152104617615141,0,0,0.0,0.0,3,3,6.666666666666667,6.666666666666667,23.076923076923077,23.076923076923077,1.550387596899225,1.550387596899225,,geo_time_dbscan,13,13,,318,318,8,8,0.8687175874441584,0.8687175874441584,0.6474587245063127,0.6474587245063127,,run_041,0.0045888040001500485,time_noise_60min,41,1.0
0.8444345102449343,0.8444345102449343,0,0,0.0,0.0,2,2,0.0,0.0,12.5,12.5,0.0,0.0,9.778523489932885,product_cij_louvain,16,16,1457.0,298,298,0,0,0.9586006007273327,0.9586006007273327,0.8556227327690447,0.8556227327690447,0.03292432151492554,run_042,0.03779099899998073,baseline,42,0.3445746213221754
0.8276450356552721,0.8276450356552721,0,0,0.0,0.0,2,2,0.0,0.0,10.0,10.0,0.0,0.0,8.006711409395972,additive_cij_louvain,20,20,1193.0,298,298,0,0,0.946619878080072,0.946619878080072,0.8399117430742828,0.8399117430742828,0.026958624274060514,run_042,0.03758438499994554,baseline,42,1.6254945019925966
0.8317346088836916,0.8317346088836916,0,0,0.0,0.0,2,2,0.0,0.0,12.5,12.5,0.0,0.0,9.697986577181208,additive_cij_louvain_matched_density,16,16,1445.0,298,298,0,0,0.9520410663612681,0.9520410663612681,0.8439000960614793,0.8439000960614793,0.032653153458522585,run_042,0.04100218500002484,baseline,42,0.8146507270984551
0.8444345102449343,0.8444345102449343,0,0,0.0,0.0,2,2,0.0,0.0,12.5,12.5,0.0,0.0,9.778523489932885,product_cij_leiden,16,16,1457.0,298,298,0,0,0.9586006007273327,0.9586006007273327,0.8556227327690447,0.8556227327690447,0.03292432151492554,run_042,0.029068402999882892,baseline,42,0.3445746213221754
0.38305410007805085,0.38305410007805085,0,0,0.0,0.0,2,2,0.0,0.0,20.0,20.0,0.0,0.0,,geo_time_dbscan,10,10,,298,298,0,0,0.786868381768883,0.786868381768883,0.44375311100049775,0.44375311100049775,,run_042,0.004547166999827823,baseline,42,1.0
0.8458623388444598,0.8411180018208735,0,0,0.0,0.0,4,4,0.0,0.0,20.0,20.0,0.0,0.0,10.201342281879194,product_cij_louvain,20,20,3040.0,596,298,0,0,0.9418948797346157,0.9418948797346157,0.8560321715817694,0.8512877319302132,0.017145113078788562,run_042,0.10658832700005405,exact_transport_copy_2x,42,0.3572958000053008
0.8376735130826245,0.8326398642711385,0,0,0.0,0.0,3,3,0.0,0.0,13.043478260869565,13.043478260869565,0.0,0.0,9.550335570469798,additive_cij_louvain,23,23,2846.0,596,298,0,0,0.9315327033064076,0.9315327033064076,0.8483130904183536,0.8432794199665365,0.01605098415205008,run_042,0.1079050329999518,exact_transport_copy_2x,42,1.6339278354127955
0.7539886811024213,0.7468916757758022,0,0,0.0,0.0,4,4,0.0,0.0,21.05263157894737,21.05263157894737,0.0,0.0,10.191275167785236,additive_cij_louvain_matched_density,19,19,3037.0,596,298,0,0,0.9128956265151644,0.9128956265151644,0.7711178553363682,0.7640156453715776,0.017128193559302916,run_042,0.12003965100007008,exact_transport_copy_2x,42,0.820090761552849
0.8383232652185424,0.8333335716773004,0,0,0.0,0.0,4,4,0.0,0.0,20.0,20.0,0.0,0.0,10.201342281879194,product_cij_leiden,20,20,3040.0,596,298,0,0,0.9390788724929929,0.9390788724929928,0.8489653319000269,0.843975569128262,0.017145113078788562,run_042,0.08560944700002437,exact_transport_copy_2x,42,0.3572958000053008
0.3903392121745519,0.38305410007805085,0,0,0.0,0.0,2,2,0.0,0.0,20.0,20.0,0.0,0.0,,geo_time_dbscan,10,10,,596,298,0,0,0.7868683817688832,0.786868381768883,0.4518700183936235,0.44375311100049775,,run_042,0.010563526999931128,exact_transport_copy_2x,42,1.0
0.3435436240239238,0.2882184749608997,0,0,0.0,0.0,17,17,0.0,0.0,18.681318681318682,18.681318681318682,0.0,0.0,10.03758389261745,product_cij_louvain,91,91,7478.0,1490,298,0,0,0.7709659778330582,0.7709659778330586,0.36005868645896266,0.3027738598965679,0.006741157751925755,run_042,0.4342266159999326,exact_transport_copy_5x,42,0.3670900761051913
0.3446012074944971,0.289690260674103,0,0,0.0,0.0,17,17,0.0,0.0,18.27956989247312,18.27956989247312,0.0,0.0,9.977181208053691,additive_cij_louvain,93,93,7433.0,1490,298,0,0,0.7702605213859943,0.7702605213859945,0.3614830072090629,0.3046728971962617,0.00670059181199039,run_042,0.4503746759999103,exact_transport_copy_5x,42,1.6401951094442597
0.32295803329666034,0.26529478957314573,0,0,0.0,0.0,19,19,0.0,0.0,19.791666666666668,19.791666666666668,0.0,0.0,9.934228187919462,additive_cij_louvain_matched_density,96,96,7401.0,1490,298,0,0,0.7630989143336045,0.7630989143336047,0.33926080892608085,0.2794676806083651,0.0066717449213696866,run_042,0.4513202129999172,exact_transport_copy_5x,42,0.8233092710473631
0.3435436240239238,0.2882184749608997,0,0,0.0,0.0,17,17,0.0,0.0,18.681318681318682,18.681318681318682,0.0,0.0,10.03758389261745,product_cij_leiden,91,91,7478.0,1490,298,0,0,0.7709659778330583,0.7709659778330584,0.36005868645896266,0.3027738598965679,0.006741157751925755,run_042,0.34614964699994744,exact_transport_copy_5x,42,0.3670900761051913
0.39461394831449553,0.38305410007805085,0,0,0.0,0.0,2,2,0.0,0.0,20.0,20.0,0.0,0.0,,geo_time_dbscan,10,10,,1490,298,0,0,0.7868683817688829,0.786868381768883,0.45662744335310707,0.44375311100049775,,run_042,0.045938767000052394,exact_transport_copy_5x,42,1.0
0.819795532042256,0.819795532042256,0,0,0.0,0.0,2,2,0.0,0.0,12.5,12.5,0.0,0.0,9.912751677852349,product_cij_louvain,16,16,1477.0,298,298,0,0,0.9477261184908085,0.9477261184908085,0.8328963051251489,0.8328963051251489,0.033376268275597136,run_042,0.054935536999892065,gps_noise_100m,42,0.33115345355192444
0.8102054929963696,0.8102054929963696,0,0,0.0,0.0,2,2,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,8.06711409395973,additive_cij_louvain,18,18,1202.0,298,298,0,0,0.9410326103037818,0.9410326103037818,0.8239250540475619,0.8239250540475619,0.027162000316362733,run_042,0.04179111700000249,gps_noise_100m,42,1.596861506214621
0.8167201585994671,0.8167201585994671,0,0,0.0,0.0,2,2,0.0,0.0,12.5,12.5,0.0,0.0,9.832214765100671,additive_cij_louvain_matched_density,16,16,1465.0,298,298,0,0,0.9424532017833422,0.9424532017833422,0.8299711815561961,0.8299711815561961,0.03310510021919418,run_042,0.04346542000007503,gps_noise_100m,42,0.8121283114556814
0.819795532042256,0.819795532042256,0,0,0.0,0.0,2,2,0.0,0.0,12.5,12.5,0.0,0.0,9.912751677852349,product_cij_leiden,16,16,1477.0,298,298,0,0,0.9477261184908082,0.9477261184908082,0.8328963051251489,0.8328963051251489,0.033376268275597136,run_042,0.029437266999821077,gps_noise_100m,42,0.33115345355192444
0.38305410007805085,0.38305410007805085,0,0,0.0,0.0,2,2,0.0,0.0,20.0,20.0,0.0,0.0,,geo_time_dbscan,10,10,,298,298,0,0,0.786868381768883,0.786868381768883,0.44375311100049775,0.44375311100049775,,run_042,0.004775903000108883,gps_noise_100m,42,1.0
0.7493059780467045,0.7493059780467045,0,0,0.0,0.0,2,2,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,10.073825503355705,product_cij_louvain,14,14,1501.0,298,298,0,0,0.9110894648481859,0.9110894648481859,0.7684444444444445,0.7684444444444445,0.033918604388403044,run_042,0.044815978999849904,gps_noise_300m,42,0.2682046875863908
0.7234615464280536,0.7234615464280536,0,0,0.0,0.0,2,2,0.0,0.0,13.333333333333334,13.333333333333334,0.0,0.0,8.651006711409396,additive_cij_louvain,15,15,1289.0,298,298,0,0,0.900102076642224,0.900102076642224,0.744988143996551,0.744988143996551,0.029127968725284163,run_042,0.04008880400010639,gps_noise_300m,42,1.4046500090946936
0.6591223073888945,0.6591223073888945,0,0,0.0,0.0,2,2,0.0,0.0,15.384615384615385,15.384615384615385,0.0,0.0,9.973154362416107,additive_cij_louvain_matched_density,13,13,1486.0,298,298,0,0,0.8922805982092653,0.8922805982092653,0.6871694417238001,0.6871694417238001,0.03357964431789935,run_042,0.04083687000002101,gps_noise_300m,42,0.795555463992891
0.802405142054059,0.802405142054059,0,0,0.0,0.0,2,2,0.0,0.0,13.333333333333334,13.333333333333334,0.0,0.0,10.073825503355705,product_cij_leiden,15,15,1501.0,298,298,0,0,0.929298580732277,0.929298580732277,0.816848083293895,0.816848083293895,0.033918604388403044,run_042,0.03045972800009622,gps_noise_300m,42,0.2682046875863908
0.354350823619385,0.354350823619385,0,0,0.0,0.0,2,2,0.0,0.0,25.0,25.0,0.0,0.0,,geo_time_dbscan,8,8,,298,298,0,0,0.7373366776904381,0.7373366776904381,0.41888875836955247,0.41888875836955247,,run_042,0.004604405999998562,gps_noise_300m,42,1.0
0.7828930638663347,0.7828930638663347,0,0,0.0,0.0,3,3,0.0,0.0,20.0,20.0,0.0,0.0,9.74496644295302,product_cij_louvain,15,15,1452.0,298,298,0,0,0.9346745263353804,0.9346745263353804,0.799372338040798,0.799372338040798,0.03281133482475764,run_042,0.038899789999959467,time_noise_15min,42,0.33513440413732787
0.8056696939639658,0.8056696939639658,0,0,0.0,0.0,3,3,0.0,0.0,17.647058823529413,17.647058823529413,0.0,0.0,8.268456375838927,additive_cij_louvain,17,17,1232.0,298,298,0,0,0.9455252635969705,0.9455252635969705,0.8200972447325771,0.8200972447325771,0.02783992045737012,run_042,0.048112462000062806,time_noise_15min,42,1.5928344195771607
0.7455640539322546,0.7455640539322546,0,0,0.0,0.0,2,2,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,9.718120805369127,additive_cij_louvain_matched_density,14,14,1448.0,298,298,0,0,0.9180423179502324,0.9180423179502324,0.7651448639157155,0.7651448639157155,0.032720945472623324,run_042,0.04318561800005227,time_noise_15min,42,0.7973751624068672
0.7828930638663347,0.7828930638663347,0,0,0.0,0.0,3,3,0.0,0.0,20.0,20.0,0.0,0.0,9.74496644295302,product_cij_leiden,15,15,1452.0,298,298,0,0,0.9346745263353804,0.9346745263353804,0.799372338040798,0.799372338040798,0.03281133482475764,run_042,0.029676752999876044,time_noise_15min,42,0.33513440413732787
0.38305410007805085,0.38305410007805085,0,0,0.0,0.0,2,2,0.0,0.0,20.0,20.0,0.0,0.0,,geo_time_dbscan,10,10,,298,298,0,0,0.786868381768883,0.786868381768883,0.44375311100049775,0.44375311100049775,,run_042,0.004889945000059015,time_noise_15min,42,1.0
0.747476100591667,0.747476100591667,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,9.825503355704697,product_cij_louvain,16,16,1464.0,298,298,0,0,0.9044272529281693,0.9044272529281693,0.765358993338268,0.765358993338268,0.0330825028811606,run_042,0.03916446699986409,time_noise_60min,42,0.25800441575586475
0.7647287230358502,0.7647287230358502,0,0,0.0,0.0,3,3,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,8.429530201342281,additive_cij_louvain,18,18,1256.0,298,298,0,0,0.9184080014234401,0.9184080014234401,0.782350251486054,0.782350251486054,0.028382256570176033,run_042,0.037228415000072346,time_noise_60min,42,1.4309031397679903
0.7018601871676138,0.7018601871676138,0,0,0.0,0.0,3,3,0.0,0.0,20.0,20.0,0.0,0.0,9.812080536912752,additive_cij_louvain_matched_density,15,15,1462.0,298,298,0,0,0.8730679793700173,0.8730679793700173,0.7234348764691773,0.7234348764691773,0.03303730820509344,run_042,0.0430346120001559,time_noise_60min,42,0.7421290179370419
0.7447902913441702,0.7447902913441702,0,0,0.0,0.0,3,3,0.0,0.0,18.75,18.75,0.0,0.0,9.825503355704697,product_cij_leiden,16,16,1464.0,298,298,0,0,0.8997703904014202,0.8997703904014202,0.7628458498023715,0.7628458498023715,0.0330825028811606,run_042,0.029055042999971192,time_noise_60min,42,0.25800441575586475
0.3277049423317343,0.3277049423317343,0,0,0.0,0.0,2,2,0.0,0.0,22.22222222222222,22.22222222222222,1.2605042016806722,1.2605042016806722,,geo_time_dbscan,9,9,,298,298,3,3,0.7302709077538238,0.7302709077538238,0.3956393368158074,0.3956393368158074,,run_042,0.004774782999902527,time_noise_60min,42,1.0
0.9211675476901862,0.9211675476901862,0,0,0.0,0.0,3,3,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,9.813084112149532,product_cij_louvain,18,18,1575.0,321,321,0,0,0.9777623393841383,0.9777623393841383,0.9265681866837936,0.9265681866837936,0.03066588785046729,run_043,0.0460726539999996,baseline,43,0.33003735382103694
0.9211675476901862,0.9211675476901862,0,0,0.0,0.0,3,3,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,9.29595015576324,additive_cij_louvain,18,18,1492.0,321,321,0,0,0.9777623393841384,0.9777623393841384,0.9265681866837936,0.9265681866837936,0.029049844236760124,run_043,0.05040624100001878,baseline,43,1.5968910347087348
0.8792186836518047,0.8792186836518047,0,0,0.0,0.0,2,2,0.0,0.0,12.5,12.5,0.0,0.0,9.813084112149532,additive_cij_louvain_matched_density,16,16,1575.0,321,321,0,0,0.9632101996457682,0.9632101996457682,0.8877948717948718,0.8877948717948718,0.03066588785046729,run_043,0.05139427900007831,baseline,43,0.7652727103769017
0.9211675476901862,0.9211675476901862,0,0,0.0,0.0,3,3,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,9.813084112149532,product_cij_leiden,18,18,1575.0,321,321,0,0,0.9777623393841384,0.9777623393841384,0.9265681866837936,0.9265681866837936,0.03066588785046729,run_043,0.03218183100011629,baseline,43,0.33003735382103694
0.517048997407371,0.517048997407371,0,0,0.0,0.0,2,2,0.0,0.0,18.181818181818183,18.181818181818183,0.0,0.0,,geo_time_dbscan,11,11,,321,321,0,0,0.8433354940360084,0.8433354940360084,0.5615801704105344,0.5615801704105344,,run_043,0.004870887999913975,baseline,43,1.0
0.9679043326614273,0.9670180020520474,0,0,0.0,0.0,3,3,0.0,0.0,15.789473684210526,15.789473684210526,0.0,0.0,10.18380062305296,product_cij_louvain,19,19,3269.0,642,321,0,0,0.9832248933884598,0.98322489338846,0.9700473516132585,0.9691609977324264,0.01588736446654128,run_043,0.11519824800006973,exact_transport_copy_2x,43,0.34178384301744424
0.9679043326614273,0.9670180020520474,0,0,0.0,0.0,3,3,0.0,0.0,15.789473684210526,15.789473684210526,0.0,0.0,10.146417445482866,additive_cij_louvain,19,19,3257.0,642,321,0,0,0.98322489338846,0.98322489338846,0.9700473516132585,0.9691609977324264,0.01582904437672834,run_043,0.12214916499988249,exact_transport_copy_2x,43,1.6067605566004954
0.9755972525782658,0.9749202404959761,0,0,0.0,0.0,3,3,0.0,0.0,15.789473684210526,15.789473684210526,0.0,0.0,10.177570093457945,additive_cij_louvain_matched_density,19,19,3267.0,642,321,0,0,0.9858949882079904,0.9858949882079904,0.9772199491319252,0.976542928717832,0.015877644451572456,run_043,0.11969585600013488,exact_transport_copy_2x,43,0.7699921664866611
